number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
51		2020-07-16 23:45:45.783321	2020-07-16 23:45:49.206912	0.760406162932002	9.316833208003146	128	2	3	0.06227705237654156	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									51	Setting status of trial#51 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
52		2020-07-16 23:45:49.206927	2020-07-16 23:45:52.596875	0.2217283595402151	25.385910739362803	128	1	5	0.08215776690723066	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									52	Setting status of trial#52 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
53	0.0015733957656773154	2020-07-16 23:45:52.596891	2020-07-16 23:57:52.940323	0.5527778475548777	27.264227114755116	64	1	8	0.06739283452163594	128	0.9259862257211261	0.00020139465800669636	0.0015733957656773154	0.0005664224756438336	0.0008811016287792967	4447.7290990106485	0.0015078278682638703	0.00020139465800669636	0.0015733957656773154	0.0005664224756438336	0.0008811016287792967	4447.725499081137	0.0015078347898719977		3365232859.0	150.0	0.00020139465800669636	0.0015733957656773154	0.0005664224756438336	0.0008811016287792967	4447.732698940161	0.0015078210292978856	53		COMPLETE
54	0.0024922588928328678	2020-07-16 23:57:52.941746	2020-07-17 00:05:06.392525	0.5581837170878098	5.583317490107388	64	2	8	0.07628151031295298	256	1.0062872652348023	0.00023915615638295194	0.0024922588928328678	0.000792991465901367	0.0013342396092943635	4835.020359741208	0.0020385456672734467	0.00023915615638295194	0.0024922588928328678	0.000792991465901367	0.0013342396092943635	4835.015935352315	0.002038556899907662		1759405499.0	150.0	0.00023915615638295194	0.0024922588928328678	0.000792991465901367	0.0013342396092943635	4835.024784130101	0.0020385346062428574	54		COMPLETE
55		2020-07-17 00:05:06.394064	2020-07-17 00:05:14.179924	0.8518031292855844	3.9037424311164126	128	1	10	0.08875547568839133	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									55	Setting status of trial#55 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
56		2020-07-17 00:05:14.179939	2020-07-17 00:05:20.823749	0.1508498538922621	10.668707090756008	128	1	5	0.037896534488185245	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									56	Setting status of trial#56 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
57	0.0017873775898094304	2020-07-17 00:05:20.823764	2020-07-17 00:12:32.062647	0.5900120087927967	29.037097091423135	64	2	4	0.06026017508829245	256	0.9831066520039167	0.0002769176547592075	0.0017873775898094304	0.0007678171336505299	0.0009817989577826447	4723.215882486217	0.0017794960703700143	0.0002769176547592075	0.0017873775898094304	0.0007678171336505299	0.0009817989577826447	4723.194861918788	0.001779551495806184		1355540643.0	150.0	0.0002769176547592075	0.0017873775898094304	0.0007678171336505299	0.0009817989577826447	4723.2369030536465	0.0017794412113040854	57		COMPLETE
58		2020-07-17 00:12:32.064185	2020-07-17 00:12:36.914947	0.3431998764355335	28.760614616129896	128	1	5	0.07620044357282209	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									58	Setting status of trial#58 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
59	0.0017496160914331747	2020-07-17 00:12:36.914963	2020-07-17 00:16:41.591453	0.234049834160844	29.757043880629332	64	1	1	0.0710012071768023	512	1.0108218245882103	0.00010069732900334818	0.0017496160914331747	0.00041537648213881126	0.0008685144626538781	4856.4259874631825	0.0012864486663333393	0.00010069732900334818	0.0017496160914331747	0.00041537648213881126	0.0008685144626538781	4856.421808524029	0.0012864499434008972		766423516.0	150.0	0.00010069732900334818	0.0017496160914331747	0.00041537648213881126	0.0008685144626538781	4856.430166402336	0.0012864473963136753	59		COMPLETE
60		2020-07-17 00:16:41.593381	2020-07-17 00:16:45.080010	0.6555399250292028	7.154631686094941	128	2	9	0.03649121380610624	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									60	Setting status of trial#60 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
61		2020-07-17 00:16:45.080025	2020-07-17 00:16:50.078121	0.5796429930924877	3.05299023319249	128	2	9	0.0592944535368242	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									61	Setting status of trial#61 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
62		2020-07-17 00:16:50.078136	2020-07-17 00:16:54.843775	0.6673080504398063	25.460591072166853	128	2	2	0.04943659945835114	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									62	Setting status of trial#62 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
63	0.0014223497721722932	2020-07-17 00:16:54.843790	2020-07-17 00:27:00.441920	0.82870782841631	29.29056813534844	64	1	3	0.0859606433249255	128	0.9382176794826566	0.00012587166125418523	0.0014223497721722932	0.00033985348538630015	0.0005915968078946705	4506.697272361101	0.0012277350890799203	0.00012587166125418523	0.0014223497721722932	0.00033985348538630015	0.0005915968078946705	4506.694685698461	0.0012277402983484613		997451528.0	150.0	0.00012587166125418523	0.0014223497721722932	0.00033985348538630015	0.0005915968078946705	4506.699859023739	0.0012277300097018784	63		COMPLETE
64		2020-07-17 00:27:00.443416	2020-07-17 00:27:07.281777	0.7123787327793537	22.03710230273488	128	2	6	0.005623237689703342	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									64	Setting status of trial#64 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
65	0.003197140195856305	2020-07-17 00:27:07.281795	2020-07-17 00:37:29.134599	0.3487872133317617	3.9539435733197745	64	2	6	0.0948751967799388	128	0.9808024236611887	0.0002769176547592075	0.003197140195856305	0.000843340130403041	0.0015104599350502228	4712.088084988545	0.0021340217725469954	0.0002769176547592075	0.003197140195856305	0.000843340130403041	0.0015104599350502228	4712.083012360597	0.002134044192062663		3654750057.0	150.0	0.0002769176547592075	0.003197140195856305	0.000843340130403041	0.0015104599350502228	4712.093157616494	0.002134000531441515	65		COMPLETE
66	0.007011051531858117	2020-07-17 00:37:29.136133	2020-07-17 00:42:04.744599	0.6337488642737636	20.966681290318256	64	1	4	0.024319190392006845	512	0.9889644179787469	0.004908994788913224	0.007011051531858117	0.005676811922563754	0.006092188404702565	4751.688945950708	0.006615878655410739	0.004908994788913224	0.007011051531858117	0.005676811922563754	0.006092188404702565	4751.685950205171	0.006615880314998272		2933772965.0	150.0	0.004908994788913224	0.007011051531858117	0.005676811922563754	0.006092188404702565	4751.691941696246	0.006615877008351867	66		COMPLETE
67		2020-07-17 00:42:04.746323	2020-07-17 00:42:11.585606	0.5331145733224253	5.66088710602362	128	2	5	0.0829688121212157	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									67	Setting status of trial#67 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
68	0.001636331596304408	2020-07-17 00:42:11.585622	2020-07-17 00:46:52.123607	0.475478070669902	28.906449825162323	64	2	4	0.08134661725329927	512	0.9944853913696714	0.00020139465800669636	0.001636331596304408	0.00039020214988797424	0.0006922941368980187	4778.077492888251	0.0016870364948828524	0.00020139465800669636	0.001636331596304408	0.00039020214988797424	0.0006922941368980187	4778.050411600332	0.0016871743560300338		2961409107.0	150.0	0.00020139465800669636	0.001636331596304408	0.00039020214988797424	0.0006922941368980187	4778.10457417617	0.0016869019966005586	68		COMPLETE
69		2020-07-17 00:46:52.125157	2020-07-17 00:46:55.499731	0.5493294600180383	9.797194273753847	128	1	4	0.020623163430641793	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									69	Setting status of trial#69 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
70		2020-07-17 00:46:55.499745	2020-07-17 00:47:03.432981	0.32325053765972617	3.2146267857220843	128	2	8	0.006324407912580774	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									70	Setting status of trial#70 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
71	0.007388666515620673	2020-07-17 00:47:03.432997	2020-07-17 00:57:08.782313	0.5643582422807354	7.885022721732348	64	1	4	0.04857095015739295	128	0.9196277984862555	0.005840445082194195	0.007388666515620673	0.006243234398207588	0.006570500717468469	4416.8840407320695	0.007100767993123143	0.005840445082194195	0.007388666515620673	0.006243234398207588	0.006570500717468469	4416.881844271581	0.007100768765960069		2325628308.0	150.0	0.005840445082194195	0.007388666515620673	0.006243234398207588	0.006570500717468469	4416.886237192559	0.007100767222616978	71		COMPLETE
72	0.008169070815396622	2020-07-17 00:57:08.783813	2020-07-17 01:07:16.049905	0.3956837495446488	12.689717897702204	64	1	4	0.016360951522029137	128	0.9020526708911881	0.005928555245072124	0.008169070815396622	0.006432041890088866	0.00689776703672935	4332.951451300254	0.007587997724255758	0.005928555245072124	0.008169070815396622	0.006432041890088866	0.00689776703672935	4332.9494373536745	0.00758799916627173		2542653507.0	150.0	0.005928555245072124	0.008169070815396622	0.006432041890088866	0.00689776703672935	4332.953465246835	0.007587996291259598	72		COMPLETE
73		2020-07-17 01:07:16.051417	2020-07-17 01:07:23.832352	0.16936383746027472	6.921509862126383	128	1	7	0.013746079541169635	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									73	Setting status of trial#73 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
74	0.001560808599551897	2020-07-17 01:07:23.832367	2020-07-17 01:13:30.265653	0.8744370129677539	27.831571587375578	64	1	3	0.05911785586208327	256	0.9007336245142957	0.0001132844951287667	0.001560808599551897	0.00046572514664048535	0.0007804042997759485	4326.308649900561	0.00143575228509316	0.0001132844951287667	0.001560808599551897	0.00046572514664048535	0.0007804042997759485	4326.305150668379	0.0014357536682827882		1070506358.0	150.0	0.0001132844951287667	0.001560808599551897	0.00046572514664048535	0.0007804042997759485	4326.312149132745	0.0014357509114272789	74		COMPLETE
75	0.004153764821388113	2020-07-17 01:13:30.267234	2020-07-17 01:20:47.509834	0.9681597948339972	3.1144099824166247	64	2	9	0.028171746631098078	256	0.7425348652491112	0.00028950482088462606	0.004153764821388113	0.001057321954535156	0.0020265337461923823	3564.8573370591344	0.003008201470048024	0.00028950482088462606	0.004153764821388113	0.001057321954535156	0.0020265337461923823	3564.8555245072125	0.003008282349655832		2902502547.0	150.0	0.00028950482088462606	0.004153764821388113	0.001057321954535156	0.0020265337461923823	3564.8591496110566	0.0030081280249328545	75		COMPLETE
76	0.007879565994511995	2020-07-17 01:20:47.511294	2020-07-17 01:30:55.222584	0.9551199830363445	5.085899321623485	64	1	5	0.033779764244171805	128	0.9181874874282221	0.005739747753190846	0.007879565994511995	0.006167711401455076	0.006683785212597236	4409.896017420638	0.007253623271385147	0.005739747753190846	0.007879565994511995	0.006167711401455076	0.006683785212597236	4409.893651033406	0.007253624216658542		3716684027.0	150.0	0.005739747753190846	0.007879565994511995	0.006167711401455076	0.006683785212597236	4409.898383807869	0.007253622331256183	76		COMPLETE
77	0.007804042997759484	2020-07-17 01:30:55.224167	2020-07-17 01:41:02.922892	0.10287972887575943	9.462855145643776	64	1	2	0.028057260533925998	128	0.9202107740143536	0.005815270749943357	0.007804042997759484	0.006205472899831332	0.0066334365480955615	4420.1961206354	0.007311771624555623	0.005815270749943357	0.007804042997759484	0.006205472899831332	0.0066334365480955615	4420.193061954032	0.007311772251563361		3172331804.0	150.0	0.005815270749943357	0.007804042997759484	0.006205472899831332	0.0066334365480955615	4420.199179316769	0.007311770998621871	77		COMPLETE
78	0.002718827883090401	2020-07-17 01:41:02.924411	2020-07-17 01:45:45.702104	0.9150399155663079	21.118807362888877	64	2	6	0.025329216380677626	512	0.760232641380179	0.00013845882737960376	0.002718827883090401	0.0006922941368980187	0.001271303778667271	3649.9540820179745	0.002642851926070285	0.00015104599350502227	0.0027314150492158194	0.0007048813030234373	0.0012838909447926894	3649.9333257810335	0.0026521791636989786		4017200222.0	150.0	0.00013845882737960376	0.002718827883090401	0.0006922941368980187	0.001271303778667271	3649.974838254915	0.0026367878393647633	78		COMPLETE
79		2020-07-17 01:45:45.703905	2020-07-17 01:45:52.381195	0.7692573761895762	17.7649997574824	128	1	3	0.07674630974921974	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									79	Setting status of trial#79 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
80		2020-07-17 01:45:52.381211	2020-07-17 01:45:59.040577	0.6351430724363418	13.301380644566013	128	1	2	0.04242018566751528	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									80	Setting status of trial#80 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
81	0.0064068675578380285	2020-07-17 01:45:59.040592	2020-07-17 01:52:06.043496	0.1850345171351709	4.421018708113048	64	1	3	0.09173068038407856	256	0.9983468289582951	0.005739747753190846	0.0064068675578380285	0.005953729577322962	0.0060670140724517286	4795.887168642852	0.006563619039885203	0.005739747753190846	0.0064068675578380285	0.005953729577322962	0.0060670140724517286	4795.881932381743	0.006563620211761961		3805828230.0	150.0	0.005739747753190846	0.0064068675578380285	0.005953729577322962	0.0060670140724517286	4795.89240490396	0.006563617871261484	81		COMPLETE
82		2020-07-17 01:52:06.045072	2020-07-17 01:52:13.974326	0.433134794842719	18.99012976907528	128	2	10	0.036312760996541196	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									82	Setting status of trial#82 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
83		2020-07-17 01:52:13.974341	2020-07-17 01:52:18.424320	0.9834027806608236	29.07694574939702	128	1	1	0.08542262154662861	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									83	Setting status of trial#83 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
84	0.0028446995443445863	2020-07-17 01:52:18.424336	2020-07-17 02:02:38.291890	0.6071291565641614	6.176313647056787	64	2	4	0.038653516325097254	128	0.7612696770200592	0.00023915615638295194	0.0028446995443445863	0.0008559272965284596	0.0012964781109181078	3655.0232233215015	0.002403121243166462	0.00023915615638295194	0.0028446995443445863	0.0008559272965284596	0.0012964781109181078	3655.018301739546	0.0024031729509621557		2547239516.0	150.0	0.00023915615638295194	0.0028446995443445863	0.0008559272965284596	0.0012964781109181078	3655.0281449034565	0.002403071359718902	84		COMPLETE
85		2020-07-17 02:02:38.293438	2020-07-17 02:02:41.749677	0.9172946269205592	18.890560981829076	128	2	5	0.004638015081320368	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									85	Setting status of trial#85 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
86	0.005576114593560406	2020-07-17 02:02:41.749692	2020-07-17 02:09:46.969879	0.6557199157839952	14.773226831783296	64	1	8	0.06588212357998406	256	0.9629605597836665	0.00110767061903683	0.005576114593560406	0.0024922588928328678	0.003511819348991768	4626.04487954082	0.003393636118829046	0.00110767061903683	0.005576114593560406	0.0024922588928328678	0.003511819348991768	4626.040027188279	0.003393638883540605		1965282706.0	150.0	0.00110767061903683	0.005576114593560406	0.0024922588928328678	0.003511819348991768	4626.049731893361	0.0033936333814925394	86		COMPLETE
87	0.0024670845605820305	2020-07-17 02:09:46.971743	2020-07-17 02:14:29.612346	0.5120488294609791	25.54137161780879	64	2	6	0.0056778676738495	512	0.7616206028237179	0.00018880749188127785	0.0024670845605820305	0.0005790096417692521	0.0013342396092943635	3656.6719029277747	0.0022643147551907545	0.00018880749188127785	0.002479671726707449	0.0005915968078946705	0.001346826775419782	3656.6447524104424	0.002266157407130135		1176879249.0	150.0	0.00018880749188127785	0.0024670845605820305	0.0005790096417692521	0.0013342396092943635	3656.6990534451074	0.0022627230153778586	87		COMPLETE
88		2020-07-17 02:14:29.613833	2020-07-17 02:14:34.567213	0.18752654590351886	22.036638725379948	128	2	8	0.05019973566172556	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									88	Setting status of trial#88 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
89		2020-07-17 02:14:34.567228	2020-07-17 02:14:39.412388	0.9013113647289613	4.454720830493024	128	1	6	0.04463626694174914	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									89	Setting status of trial#89 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
90		2020-07-17 02:14:39.412407	2020-07-17 02:14:47.139998	0.10488442750126742	21.64274002875523	128	1	8	0.014744307639235052	128														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									90	Setting status of trial#90 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
91		2020-07-17 02:14:47.140013	2020-07-17 02:14:52.093192	0.4137701065919056	28.016310412343834	128	2	9	0.05864268118665385	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									91	Setting status of trial#91 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
92	0.006696372378722655	2020-07-17 02:14:52.093208	2020-07-17 02:21:54.649423	0.8949723027702478	5.910094592440862	64	1	5	0.08627704012626597	256	0.9950222842498023	0.005752334919316265	0.006696372378722655	0.005978903909573799	0.006192885733705913	4779.956077083805	0.006658414803617205	0.005752334919316265	0.006696372378722655	0.005978903909573799	0.006192885733705913	4779.9537925131535	0.006658415316680112		1106018732.0	150.0	0.005752334919316265	0.006696372378722655	0.005978903909573799	0.006192885733705913	4779.958361654457	0.006658414291724865	92		COMPLETE
93	0.007766281499383229	2020-07-17 02:21:54.650982	2020-07-17 02:26:32.232927	0.30320548694601973	3.438870264587951	64	1	8	0.057342238730013616	512	0.9543416849634374	0.005739747753190846	0.007766281499383229	0.0062180600659567506	0.006583087883593888	4584.108727940991	0.007239901145605991	0.005739747753190846	0.007766281499383229	0.0062180600659567506	0.006583087883593888	4584.106449663923	0.007239901711184693		882913608.0	150.0	0.005739747753190846	0.007766281499383229	0.0062180600659567506	0.006583087883593888	4584.11100621806	0.0072399005816053495	93		COMPLETE
94	0.008219419479898295	2020-07-17 02:26:32.234433	2020-07-17 02:33:41.431661	0.4004270717887428	9.574507212619865	64	1	9	0.03412413140615841	256	0.8921013498582387	0.005928555245072124	0.008219419479898295	0.0064823905545905395	0.00698587719960728	4284.94936812426	0.007660241500145899	0.005928555245072124	0.008219419479898295	0.0064823905545905395	0.00698587719960728	4284.947687737583	0.007660241882428743		2673230355.0	150.0	0.005928555245072124	0.008219419479898295	0.0064823905545905395	0.00698587719960728	4284.951048510939	0.0076602411189608316	94		COMPLETE
95	0.0022027540719482415	2020-07-17 02:33:41.433157	2020-07-17 02:43:55.370460	0.8540042210654787	8.230454607719587	64	2	1	0.07864754843970481	128	0.823412118083124	0.0001132844951287667	0.0022027540719482415	0.0005412481433929965	0.001057321954535156	3954.172135790348	0.0016752492519667476	0.0001132844951287667	0.0022027540719482415	0.0005412481433929965	0.001057321954535156	3954.1609143317473	0.001675258209059212		1248298034.0	150.0	0.0001132844951287667	0.0022027540719482415	0.0005412481433929965	0.001057321954535156	3954.183357248949	0.0016752403624363014	95		COMPLETE
96	0.008219419479898295	2020-07-17 02:43:55.372028	2020-07-17 02:55:55.535986	0.29054425075514606	2.630564228087561	64	1	7	0.00667973461310608	128	0.9665133459495897	0.005991491075699217	0.008219419479898295	0.0064068675578380285	0.00689776703672935	4643.8703144274095	0.007707843472913787	0.005991491075699217	0.008219419479898295	0.0064068675578380285	0.00689776703672935	4643.869017949299	0.007707844184363494		3581382202.0	150.0	0.005991491075699217	0.008219419479898295	0.0064068675578380285	0.00689776703672935	4643.87161090552	0.007707842764384814	96		COMPLETE
97	0.003536993681242605	2020-07-17 02:55:55.537577	2020-07-17 03:08:10.059577	0.8462351799129394	19.631223537878295	64	2	8	0.008014941831425787	128	0.7579353375721687	0.00015104599350502227	0.003536993681242605	0.0010950834529114115	0.002039120912317801	3638.9261825642575	0.0028544645076880766	0.00015104599350502227	0.0035495808473680235	0.00110767061903683	0.002051708078443219	3638.903343151323	0.002857393263734787		3768322939.0	150.0	0.00015104599350502227	0.0035244065151171866	0.0010950834529114115	0.002039120912317801	3638.949021977192	0.002851900224442545	97		COMPLETE
98		2020-07-17 03:08:10.061309	2020-07-17 03:08:13.510660	0.6327348090385349	20.5267877705051	128	2	5	0.09144342674230037	512														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									98	Setting status of trial#98 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
99		2020-07-17 03:08:13.510675	2020-07-17 03:08:17.788353	0.10249795825498284	20.08508199900024	128	1	2	0.00963353232650447	256														CUDA out of memory. Tried to allocate 4.71 GiB (GPU 0; 31.72 GiB total capacity; 23.22 GiB already allocated; 1.04 GiB free; 29.75 GiB reserved in total by PyTorch)									99	Setting status of trial#99 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
