number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
54		2020-07-17 02:35:39.382734	2020-07-17 02:35:50.863924	0.15618928803212795	13.030222509449185	128	3	0.08655303945840138	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									54	Setting status of trial#54 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
55	0.005741881511902046	2020-07-17 02:35:50.863940	2020-07-17 02:48:07.493939	0.48746703487106735	1.144976604187023	64	8	0.030164047617888098	256	0.6527362176493866	0.0006369305650619819	0.005741881511902046	0.0018442467107764849	0.0028804471822952314	3121.387928739828	0.004389482787158923	0.0006369305650619819	0.005741881511902046	0.0018442467107764849	0.0028804471822952314	3121.3867309301086	0.004389557228634848		2795647221.0	150.0	0.0006369305650619819	0.005741881511902046	0.0018442467107764849	0.0028804471822952314	3121.3891265495477	0.00438941615838784	55		COMPLETE
56		2020-07-17 02:48:07.495463	2020-07-17 02:48:18.979201	0.1871497959276533	16.48368772920943	128	3	0.04794456295399003	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									56	Setting status of trial#56 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
57		2020-07-17 02:48:18.979217	2020-07-17 02:48:31.920547	0.6300857321694858	12.573135673865597	128	9	0.001080026765601273	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									57	Setting status of trial#57 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
58		2020-07-17 02:48:31.920563	2020-07-17 02:48:38.529158	0.7198882813750922	16.756732424457276	128	2	0.05444516078520075	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									58	Setting status of trial#58 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
59	0.007338961137729105	2020-07-17 02:48:38.529174	2020-07-17 03:25:39.090367	0.3965197928611208	22.497155553359995	64	5	0.061641536921328205	128	0.6934542439719795	0.002433645144117423	0.007338961137729105	0.003992699064567648	0.0050669252414632295	3317.9090615255914	0.005468027083074458	0.002433645144117423	0.007338961137729105	0.003992699064567648	0.0050669252414632295	3317.9076640809185	0.005468028222628767		2537722397.0	250.0	0.002433645144117423	0.007338961137729105	0.003992699064567648	0.0050669252414632295	3317.910458970264	0.005468025949868214	59		COMPLETE
60		2020-07-17 03:25:39.091656	2020-07-17 03:25:43.674880	0.4318218493600916	23.06691489298757	128	6	0.07572096855843531	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									60	Setting status of trial#60 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
61		2020-07-17 03:25:43.674896	2020-07-17 03:25:50.153599	0.29990010338365636	9.835419491552456	128	3	0.020994953127337204	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									61	Setting status of trial#61 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
62		2020-07-17 03:25:50.153615	2020-07-17 03:26:02.851652	0.7378176376608085	13.802103797686057	128	8	0.012377895829793293	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									62	Setting status of trial#62 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
63	0.005922503612442011	2020-07-17 03:26:02.851668	2020-07-17 03:47:04.884429	0.22217818351404073	21.392883267053712	64	10	0.09082924678281133	128	0.9593660917024712	0.0015590539204502244	0.005922503612442011	0.0027948893451973534	0.003755038405962431	4598.038039965017	0.004082205519212028	0.0015590539204502244	0.005922503612442011	0.0027948893451973534	0.003755038405962431	4598.037141607727	0.004082207228967905		1568102356.0	150.0	0.0015590539204502244	0.005922503612442011	0.0027948893451973534	0.003755038405962431	4598.0389383223055	0.004082203834979156	63		COMPLETE
64	0.013831850330823637	2020-07-17 03:47:04.885638	2020-07-17 03:58:07.706823	0.3446368875968322	16.089002271851655	64	7	0.01841571163387456	512	0.62991731996574	0.004002205490911856	0.013831850330823637	0.0069016655258955055	0.00896456004258879	3012.635747014982	0.009077014174210044	0.004002205490911856	0.013831850330823637	0.0069016655258955055	0.00896456004258879	3012.634192714275	0.009077016577895777		2023658382.0	200.0	0.004002205490911856	0.013831850330823637	0.0069016655258955055	0.00896456004258879	3012.6373013156895	0.00907701179600181	64		COMPLETE
65	0.00837516160924785	2020-07-17 03:58:07.708212	2020-07-17 04:04:53.102168	0.2945185770428852	5.5966631984730535	64	1	0.02116183421805856	512	0.6750710882035897	0.001872765989809111	0.00837516160924785	0.0036884934215529698	0.005228534489314777	3229.812999087383	0.005641978659266614	0.001872765989809111	0.00837516160924785	0.0036884934215529698	0.005228534489314777	3229.8119343676326	0.005641979649390109		1918847544.0	150.0	0.001872765989809111	0.00837516160924785	0.0036884934215529698	0.005228534489314777	3229.8140638071336	0.005641977672602113	65		COMPLETE
66	0.010428549699596928	2020-07-17 04:04:53.103723	2020-07-17 04:22:39.883881	0.7448854840686336	3.941895252979217	64	6	0.008642504055896184	256	0.6240608551501976	0.002043881664004867	0.010428549699596928	0.004144801886074987	0.006017567875884098	2984.3673140543006	0.0067310004025522025	0.002043881664004867	0.010428549699596928	0.004144801886074987	0.006017567875884098	2984.3661780363527	0.006731002871027519		3400821496.0	200.0	0.002043881664004867	0.010428549699596928	0.004144801886074987	0.006017567875884098	2984.368450072249	0.006730997949259027	66		COMPLETE
67	0.007918853144725835	2020-07-17 04:22:39.885240	2020-07-17 04:41:09.362827	0.7219574089385364	23.76969860128038	64	2	0.07432236150833017	128	0.722441973336033	0.0026427865236900144	0.007918853144725835	0.00397368621187923	0.005314092326412655	3457.2454796942734	0.0058693204403853436	0.0026427865236900144	0.007918853144725835	0.00397368621187923	0.005314092326412655	3457.2444672598676	0.005869323387715855		2635868466.0	150.0	0.0026427865236900144	0.007918853144725835	0.00397368621187923	0.005314092326412655	3457.246492128679	0.005869317536106134	67		COMPLETE
68		2020-07-17 04:41:09.364162	2020-07-17 04:41:13.922791	0.7404473581458045	1.8245364614296178	128	3	0.06423612731799633	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									68	Setting status of trial#68 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
69	0.01077078104798844	2020-07-17 04:41:13.922807	2020-07-17 05:02:19.994145	0.7923282506070835	13.514370524181691	64	10	0.01519753894302131	128	0.7552428644423316	0.003840596243060309	0.01077078104798844	0.006017567875884098	0.007681192486120618	3615.7958304814056	0.0073746493449333315	0.003840596243060309	0.01077078104798844	0.006017567875884098	0.007681192486120618	3615.794166856795	0.0073746501057100735		1457595721.0	150.0	0.003840596243060309	0.01077078104798844	0.006017567875884098	0.007681192486120618	3615.7974941060156	0.0073746485859958015	69		COMPLETE
70		2020-07-17 05:02:19.995385	2020-07-17 05:02:24.530188	0.9519874663595832	22.121425481188094	128	2	0.07006361012350285	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									70	Setting status of trial#70 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
71	0.008194539508707887	2020-07-17 05:02:24.530203	2020-07-17 05:13:26.075272	0.7633649727233746	10.24214133009867	64	5	0.03058897943915903	512	0.9456937686329806	0.002443151570461632	0.008194539508707887	0.004296904707582326	0.005589778690394707	4532.724636854514	0.005495252697227034	0.002443151570461632	0.008194539508707887	0.004296904707582326	0.005589778690394707	4532.7233629933835	0.005495253131391886		3794713085.0	200.0	0.002443151570461632	0.008194539508707887	0.004296904707582326	0.005589778690394707	4532.725910715644	0.005495252264023711	71		COMPLETE
72		2020-07-17 05:13:26.076694	2020-07-17 05:13:33.369508	0.6254746744658023	18.73032391880678	128	7	0.07019070810917978	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									72	Setting status of trial#72 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
73	0.007319948285040688	2020-07-17 05:13:33.369523	2020-07-17 05:24:16.729267	0.3070770109268611	20.516251606092226	64	3	0.09800986560617339	256	0.8499006511223406	0.0028139021978857708	0.007319948285040688	0.004239866149517073	0.005219028062970568	4070.9372956118336	0.005483891199785213	0.0028139021978857708	0.007319948285040688	0.004239866149517073	0.005219028062970568	4070.9362499049357	0.005483891506458149		1162527268.0	150.0	0.0028139021978857708	0.007319948285040688	0.004239866149517073	0.005219028062970568	4070.9383413187315	0.0054838908936902814	73		COMPLETE
74	0.009829644839911781	2020-07-17 05:24:16.730614	2020-07-17 05:42:47.967374	0.7918710590228242	16.93304545736411	64	6	0.025958422916977506	128	0.7819442819339624	0.0030895885618678226	0.009829644839911781	0.005314092326412655	0.006740056278043958	3744.1204321621417	0.006593441281409117	0.0030895885618678226	0.009829644839911781	0.005314092326412655	0.006740056278043958	3744.1190014449767	0.006593441728020886		229774653.0	150.0	0.0030895885618678226	0.009829644839911781	0.005314092326412655	0.006740056278043958	3744.1218628793063	0.006593440835578844	74		COMPLETE
75	0.011816487945851396	2020-07-17 05:42:47.968834	2020-07-17 05:58:29.328180	0.4662940149850142	27.274910317864	64	1	0.0027341726773801684	256	0.6823778687476751	0.002927979314016275	0.011816487945851396	0.005523233705985246	0.007491063959236444	3264.9114999239487	0.007425503983319473	0.002927979314016275	0.011816487945851396	0.005523233705985246	0.007491063959236444	3264.909964636094	0.007425514433739798		787468012.0	200.0	0.002927979314016275	0.011816487945851396	0.005523233705985246	0.007491063959236444	3264.913035211803	0.007425493891005673	75		COMPLETE
76		2020-07-17 05:58:29.329519	2020-07-17 05:58:36.705074	0.4251502300077076	11.22773018807366	128	9	0.029716816218293557	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									76	Setting status of trial#76 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
77		2020-07-17 05:58:36.705094	2020-07-17 05:58:49.556024	0.24009541280945307	5.8404673374975005	128	7	0.05293272789415235	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									77	Setting status of trial#77 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
78		2020-07-17 05:58:49.556040	2020-07-17 05:58:56.846549	0.7206013276916567	16.953609386741235	128	7	0.08344705815912229	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									78	Setting status of trial#78 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
79		2020-07-17 05:58:56.846564	2020-07-17 05:59:09.626086	0.2893127846192843	19.774059939873368	128	7	0.04007460306848122	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									79	Setting status of trial#79 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
80		2020-07-17 05:59:09.626102	2020-07-17 05:59:14.142944	0.8264751738492796	7.01711785964462	128	4	0.057413270352027944	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									80	Setting status of trial#80 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
81	0.007348467564073313	2020-07-17 05:59:14.142960	2020-07-17 06:06:45.328512	0.5182986281851683	19.609268101700927	64	7	0.07395494721608586	512	0.8573352369129882	0.0018252338580880675	0.007348467564073313	0.0034603391892919612	0.004648642482318047	4107.1449920146015	0.004775140754272995	0.0018252338580880675	0.007348467564073313	0.0034603391892919612	0.004648642482318047	4107.143651608488	0.004775141116564695		672508006.0	150.0	0.0018252338580880675	0.007348467564073313	0.0034603391892919612	0.004648642482318047	4107.146332420716	0.004775140392562494	81		COMPLETE
82	0.010523613963039014	2020-07-17 06:06:45.329763	2020-07-17 06:17:47.947272	0.993503910287079	8.631588141624668	64	8	0.019585639277676946	512	0.7080081461777575	0.0030610692828351967	0.010523613963039014	0.0054091565898547415	0.007110806905468096	3388.438550460111	0.0070008800841439706	0.0030610692828351967	0.010523613963039014	0.0054091565898547415	0.007110806905468096	3388.4372956118336	0.007000881696606605		1830445750.0	200.0	0.0030610692828351967	0.010523613963039014	0.0054091565898547415	0.007110806905468096	3388.4398053083883	0.0070008784833108465	82		COMPLETE
83	0.008327629477526808	2020-07-17 06:17:47.948635	2020-07-17 06:28:24.665805	0.7919533276262337	17.755603647152515	64	1	0.034517384391192785	256	0.7956382246153914	0.003222678530686744	0.008327629477526808	0.004905315993611681	0.005989048596851471	3809.9969199178645	0.006218989966018769	0.003222678530686744	0.008327629477526808	0.004905315993611681	0.005989048596851471	3809.995389383223	0.006218991519623103		413312252.0	150.0	0.003222678530686744	0.008327629477526808	0.004905315993611681	0.005989048596851471	3809.998450452506	0.006218988426826791	83		COMPLETE
84	0.013147387634040612	2020-07-17 06:28:24.667202	2020-07-17 06:46:20.055938	0.11666600390446333	20.574743450360174	64	9	0.0378020248482545	256	0.6298455010004758	0.003935660506502395	0.013147387634040612	0.006331279945242984	0.008403680888280477	3012.1619087002814	0.0087971245940614	0.003935660506502395	0.013147387634040612	0.006331279945242984	0.008403680888280477	3012.1606966309223	0.008797144536043957		3995319201.0	200.0	0.003935660506502395	0.013147387634040612	0.006331279945242984	0.008403680888280477	3012.1631207696405	0.008797105722876402	84		COMPLETE
85		2020-07-17 06:46:20.057481	2020-07-17 06:46:26.519661	0.6678595519774871	26.445252686610782	128	1	0.008324559033389927	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									85	Setting status of trial#85 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
86	0.01121758308616625	2020-07-17 06:46:26.519676	2020-07-17 06:57:21.173498	0.6640792278038742	22.41142330891705	64	2	0.07085485925920577	512	0.6628031172958275	0.0028994600349836488	0.01121758308616625	0.005266560194691612	0.007272416153319644	3170.552950794737	0.007310108167245798	0.0028994600349836488	0.01121758308616625	0.005266560194691612	0.007272416153319644	3170.551867062134	0.007310110041242641		803259410.0	200.0	0.0028994600349836488	0.01121758308616625	0.005266560194691612	0.007272416153319644	3170.5540345273403	0.007310106305104634	86		COMPLETE
87	0.007319948285040688	2020-07-17 06:57:21.174831	2020-07-17 07:08:14.786401	0.4102062311866981	7.598166274562137	64	2	0.07672801903044005	512	0.6436498877136925	0.000817552665601947	0.007319948285040688	0.0022815423226100846	0.0037645448323066393	3078.220696440794	0.004805509558850668	0.000817552665601947	0.007319948285040688	0.0022815423226100846	0.0037645448323066393	3078.2199882120312	0.004805520979444351		1905477954.0	200.0	0.000817552665601947	0.007319948285040688	0.0022815423226100846	0.0037645448323066393	3078.2214046695567	0.004805498574664332	87		COMPLETE
88		2020-07-17 07:08:14.787820	2020-07-17 07:08:25.997901	0.9774944056957217	25.778721651006315	128	3	0.008315362528130161	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									88	Setting status of trial#88 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
89		2020-07-17 07:08:25.997916	2020-07-17 07:08:32.414228	0.8339625962436858	16.068804582577716	128	1	0.023596968271824916	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									89	Setting status of trial#89 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
90		2020-07-17 07:08:32.414243	2020-07-17 07:08:37.062203	0.23369097979327086	22.997175452565926	128	9	0.003670685409102719	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									90	Setting status of trial#90 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
91	0.013394554718990037	2020-07-17 07:08:37.062218	2020-07-17 07:26:22.188895	0.5522728450415361	26.492715066930444	64	5	0.0019029470593733989	256	0.6872885989416033	0.003840596243060309	0.013394554718990037	0.007034755494714427	0.009202220701194008	3288.5549518974826	0.00861017070175026	0.003840596243060309	0.013394554718990037	0.007034755494714427	0.009202220701194008	3288.5534736481864	0.008610171843018731		1143249611.0	200.0	0.003840596243060309	0.013394554718990037	0.007034755494714427	0.009202220701194008	3288.5564301467793	0.00861016956434985	91		COMPLETE
92		2020-07-17 07:26:22.190296	2020-07-17 07:26:26.755618	0.737276658771859	17.525739724299644	128	4	0.0023439172075277043	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									92	Setting status of trial#92 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
93		2020-07-17 07:26:26.755635	2020-07-17 07:26:37.906766	0.5938936913652355	1.8362695868469778	128	2	0.025307156633671658	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 15.47 GiB already allocated; 4.74 GiB free; 26.05 GiB reserved in total by PyTorch)									93	Setting status of trial#93 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
94	0.009382842801733971	2020-07-17 07:26:37.906781	2020-07-17 07:42:18.445000	0.7500328089597594	27.666126812418987	64	1	0.035654307248962964	256	0.8807260821244388	0.0035458970263898396	0.009382842801733971	0.00535211803178949	0.006759069130732375	4219.659879078257	0.006578043695896971	0.0035458970263898396	0.009382842801733971	0.005361624458133698	0.006759069130732375	4219.658291505058	0.00657849828926888		557262200.0	200.0	0.0035458970263898396	0.009382842801733971	0.00535211803178949	0.006759069130732375	4219.661466651456	0.006577702302762829	94		COMPLETE
95	0.013147387634040612	2020-07-17 07:42:18.446186	2020-07-17 07:53:23.944211	0.372724392457894	17.746415640866086	64	10	0.02611871130587208	512	0.6325568351512483	0.0036029355844550918	0.013147387634040612	0.0065119020457829494	0.008631835120541486	3025.20617062134	0.008646556634576157	0.0036029355844550918	0.013147387634040612	0.0065119020457829494	0.008631835120541486	3025.204758917028	0.008646559318275038		2838246360.0	200.0	0.0036029355844550918	0.013147387634040612	0.0065119020457829494	0.008631835120541486	3025.2075823256523	0.008646553971391158	95		COMPLETE
96	0.010647197505513727	2020-07-17 07:53:23.945381	2020-07-17 08:07:47.795245	0.2667958442976549	9.57769249582704	64	4	0.033757899520669855	512	0.6319108233844986	0.0027093315080994754	0.010647197505513727	0.0049148224199558905	0.0066640048672902885	3022.1067286485663	0.007193063089143086	0.0027093315080994754	0.010647197505513727	0.0049148224199558905	0.0066640048672902885	3022.105749486653	0.007193063479411139		440874812.0	250.0	0.0027093315080994754	0.010647197505513727	0.0049148224199558905	0.0066640048672902885	3022.10770781048	0.007193062699915993	96		COMPLETE
97	0.004506046087154917	2020-07-17 08:07:47.796404	2020-07-17 08:26:29.662497	0.24963230243028908	2.1050188551933857	64	2	0.023262096577163986	128	0.8807404236290324	0.0005608791543083125	0.004506046087154917	0.0015590539204502244	0.002376606586052171	4219.140409917104	0.0030848817404239824	0.0005608791543083125	0.004506046087154917	0.0015590539204502244	0.002376606586052171	4219.139126549548	0.0030848859139082233		3066323613.0	150.0	0.0005608791543083125	0.004506046087154917	0.0015590539204502244	0.002376606586052171	4219.1416932846605	0.0030848776413903134	97		COMPLETE
98	0.01272910487489543	2020-07-17 08:26:29.663690	2020-07-17 08:37:31.590619	0.8686702525810528	19.43906022306548	64	8	0.01915032211466805	512	0.6388034546360825	0.0038310898167161	0.01272910487489543	0.006502395619438741	0.008508251578066773	3055.321531105027	0.00852565063639722	0.0038310898167161	0.01272910487489543	0.006502395619438741	0.008508251578066773	3055.3200053235987	0.008525654371780019		3117190753.0	200.0	0.0038310898167161	0.01272910487489543	0.006502395619438741	0.008508251578066773	3055.323056886455	0.00852564694229752	98		COMPLETE
99	0.004116282607042361	2020-07-17 08:37:31.591860	2020-07-17 08:45:03.248069	0.3044703258229749	2.5333392548197713	64	10	0.06913057510696825	512	0.9655960091687287	0.00046581489086622557	0.004116282607042361	0.0012833675564681724	0.002081907369381702	4627.627105673435	0.0028069679154570375	0.00046581489086622557	0.004116282607042361	0.0012833675564681724	0.002081907369381702	4627.625950642634	0.0028069684487848807		990811534.0	150.0	0.00046581489086622557	0.004116282607042361	0.0012833675564681724	0.002081907369381702	4627.628260704236	0.0028069673835107254	99		COMPLETE
