number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
55		2020-07-24 21:12:54.129953	2020-07-24 21:13:06.927270	0.25085340468654466	20.897337961301197	128	10	0.054130259553565784	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									55	Setting status of trial#55 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
56		2020-07-24 21:13:06.927286	2020-07-24 21:13:11.649614	0.1276200260457968	26.86786671773799	128	4	0.01574004716231306	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									56	Setting status of trial#56 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
57	0.007664742185944654	2020-07-24 21:13:11.649631	2020-07-24 21:31:36.943409	0.9957393812138553	27.207269042221814	64	2	0.050581856842798346	128	0.8446164010574476	0.003205255823213219	0.007664742185944654	0.004598845311566793	0.005604220585307585	4047.4639060322515	0.005804226380790005	0.003205255823213219	0.007664742185944654	0.004598845311566793	0.005604220585307585	4047.4622635874975	0.00580422688945056		2090012440.0	150.0	0.003205255823213219	0.007664742185944654	0.004598845311566793	0.005604220585307585	4047.465548477006	0.005804225873535093	57		COMPLETE
58		2020-07-24 21:31:36.945043	2020-07-24 21:31:41.699336	0.5019476920178102	10.585311717829034	128	7	0.036558854819300254	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									58	Setting status of trial#58 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
59	0.00634083217200876	2020-07-24 21:31:41.699352	2020-07-24 21:39:13.616392	0.7040003376105408	6.862120904211127	64	7	0.04601884838187492	512	0.6582644046676235	0.001055146326896277	0.00634083217200876	0.0024686442365120446	0.0037626916185546488	3150.6229295241887	0.004470077498218032	0.001055146326896277	0.00634083217200876	0.0024686442365120446	0.0037626916185546488	3150.62208839339	0.004470081905484861		3286637942.0	150.0	0.001055146326896277	0.00634083217200876	0.0024686442365120446	0.0037626916185546488	3150.623770654987	0.004470073157119141	59		COMPLETE
60	0.005544495321521003	2020-07-24 21:39:13.618469	2020-07-24 21:46:44.168190	0.38531442102191904	7.678193887519637	64	5	0.056414796550105804	512	0.979000201462116	0.0013438184351980888	0.005544495321521003	0.002428827393987657	0.0033545689826796734	4694.444803902051	0.0037537985352082484	0.0013438184351980888	0.005544495321521003	0.002428827393987657	0.0033545689826796734	4694.443808480987	0.0037537987456117317		1090594981.0	150.0	0.0013438184351980888	0.005544495321521003	0.002428827393987657	0.0033545689826796734	4694.4457993231135	0.0037537983250771467	60		COMPLETE
61	0.0094764085208043	2020-07-24 21:46:44.170261	2020-07-24 22:04:24.756537	0.43518728236880455	20.259637988818497	64	5	0.016416970052199716	256	0.9247232634567638	0.004200676886322915	0.0094764085208043	0.005833167429822815	0.006987855863030062	4433.343783595461	0.006976174590942244	0.004200676886322915	0.0094764085208043	0.005833167429822815	0.006987855863030062	4433.3422257614975	0.006976175301221095		1960213659.0	200.0	0.004200676886322915	0.0094764085208043	0.005833167429822815	0.006987855863030062	4433.3453414294245	0.006976173883081793	61		COMPLETE
62	0.0094764085208043	2020-07-24 22:04:24.758690	2020-07-24 22:22:51.307602	0.3687413992251549	20.595922586525244	64	4	0.050969245972121505	128	0.6739784116512281	0.003245072665737607	0.0094764085208043	0.004937288473024089	0.006291061118853275	3226.127712522397	0.007026611619614368	0.003245072665737607	0.0094764085208043	0.004937288473024089	0.006291061118853275	3226.1266971929126	0.007026614050932314		3888827303.0	150.0	0.003245072665737607	0.0094764085208043	0.004937288473024089	0.006291061118853275	3226.128727851881	0.00702660920550773	62		COMPLETE
63	0.005415090583316743	2020-07-24 22:22:51.309222	2020-07-24 22:34:57.761205	0.7310095358680754	16.572248371352593	64	9	0.07760509274508008	256	0.952804812622269	0.0014732231734023492	0.005415090583316743	0.0024785984471431413	0.0034142942464662554	4568.430330479793	0.00374873837318999	0.0014732231734023492	0.005415090583316743	0.0024785984471431413	0.0034142942464662554	4568.429195699781	0.0037487391416797704		2887578732.0	150.0	0.0014732231734023492	0.005415090583316743	0.0024785984471431413	0.0034142942464662554	4568.431465259805	0.0037487376109870186	63		COMPLETE
64	0.008680071670316545	2020-07-24 22:34:57.763295	2020-07-24 22:53:24.598228	0.7659144227880248	26.558810333422663	64	4	0.03755802941000276	128	0.7799101315746173	0.0038025084610790365	0.008680071670316545	0.0052757316344813855	0.006579733227155086	3736.0589786979895	0.00661421376986343	0.0038025084610790365	0.008680071670316545	0.0052757316344813855	0.006579733227155086	3736.057555245869	0.006614214362823926		485008081.0	150.0	0.0038025084610790365	0.008680071670316545	0.0052757316344813855	0.006579733227155086	3736.0604021501094	0.006614213178092701	64		COMPLETE
65	0.008391399562014732	2020-07-24 22:53:24.600404	2020-07-24 23:09:05.414232	0.7053874918580353	26.517000608869484	64	1	0.03294000917498733	256	0.8764753710992722	0.0031953016125821224	0.008391399562014732	0.004907425841130799	0.006022297431813657	4200.948223173403	0.0059508412917308	0.0031953016125821224	0.008391399562014732	0.004907425841130799	0.006022297431813657	4200.94668524786	0.005950841888392638		1709418680.0	200.0	0.0031953016125821224	0.008391399562014732	0.004907425841130799	0.006022297431813657	4200.949761098945	0.005950840696856665	65		COMPLETE
66	0.004778021102926538	2020-07-24 23:09:05.415844	2020-07-24 23:26:47.553953	0.21946198421595597	13.587629102483495	64	8	0.07455480112375287	256	0.9644169884801056	0.0011248258013139558	0.004778021102926538	0.002130201075054748	0.0030957595062711526	4624.205325502688	0.0033693242857604426	0.0011248258013139558	0.004778021102926538	0.002130201075054748	0.0030957595062711526	4624.204519211627	0.0033693252001169823		1455149021.0	200.0	0.0011248258013139558	0.004778021102926538	0.002130201075054748	0.0030957595062711526	4624.206131793749	0.003369323376873865	66		COMPLETE
67	0.01019311168624328	2020-07-24 23:26:47.555615	2020-07-24 23:37:40.060473	0.15360336562589533	29.33980120236167	64	3	0.003302450275064378	512	0.758725371023186	0.0034342026677284493	0.01019311168624328	0.005604220585307585	0.007236711128807485	3634.0566046187537	0.0069345886658549166	0.0034342026677284493	0.01019311168624328	0.005604220585307585	0.007236711128807485	3634.0543002189925	0.006934590168002405		1248423339.0	200.0	0.0034342026677284493	0.01019311168624328	0.005604220585307585	0.007236711128807485	3634.058909018515	0.00693458717036851	67		COMPLETE
68	0.0037228747760302606	2020-07-24 23:37:40.062071	2020-07-25 00:05:04.811491	0.49844455610758154	12.531043518217334	64	2	0.08500331147104821	128	0.9273358299438037	0.0007963368504877563	0.0037228747760302606	0.0016822615966553853	0.0023193310770455904	4445.489836750946	0.002839473426330073	0.0007963368504877563	0.0037228747760302606	0.0016822615966553853	0.0023193310770455904	4445.488911009357	0.002839473959436919		562900623.0	200.0	0.0007963368504877563	0.0037228747760302606	0.0016822615966553853	0.0023193310770455904	4445.4907624925345	0.0028394728949733728	68		COMPLETE
69	0.005415090583316743	2020-07-25 00:05:04.813745	2020-07-25 00:17:03.713567	0.4706847883247499	13.853902677302269	64	8	0.0645544168932341	256	0.9528165721674299	0.0011745968544694405	0.005415090583316743	0.0024387816046187536	0.0033844316145729644	4568.34967151105	0.0035811650007838212	0.0011745968544694405	0.005415090583316743	0.0024387816046187536	0.0033844316145729644	4568.348536731037	0.003581167508356379		69964362.0	150.0	0.0011745968544694405	0.005415090583316743	0.0024387816046187536	0.0033844316145729644	4568.350806291061	0.003581162520845665	69		COMPLETE
70		2020-07-25 00:17:03.715429	2020-07-25 00:17:10.411589	0.3033570299598981	22.970999134466677	128	3	0.0038690713840298457	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									70	Setting status of trial#70 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
71	0.006450328488950826	2020-07-25 00:17:10.411606	2020-07-25 00:27:45.853839	0.9876002065386821	16.225488909938164	64	1	0.05618407972317276	256	0.8423586381804532	0.002408918972725463	0.006450328488950826	0.003643241090981485	0.004578936890304599	4036.5934003583516	0.004852691998808158	0.002408918972725463	0.006450328488950826	0.003643241090981485	0.004578936890304599	4036.592016723074	0.004852693263253194		4287133614.0	150.0	0.002408918972725463	0.006450328488950826	0.003643241090981485	0.004578936890304599	4036.5947839936293	0.004852690741131582	71		COMPLETE
72	0.0036233326697192913	2020-07-25 00:27:45.856089	2020-07-25 00:38:23.318765	0.1170245428109778	2.7076344314860585	64	1	0.058895043725888586	256	0.9987161347753839	0.0005176189528170416	0.0036233326697192913	0.0012144136969938284	0.001970933704957197	4789.066280111487	0.0025788564046530793	0.0005176189528170416	0.0036233326697192913	0.0012144136969938284	0.001970933704957197	4789.065110491738	0.0025788567940534827		1463033712.0	150.0	0.0005176189528170416	0.0036233326697192913	0.0012144136969938284	0.001970933704957197	4789.067449731237	0.0025788560159441362	72		COMPLETE
73	0.0068086800716703165	2020-07-25 00:38:23.320979	2020-07-25 00:49:02.367203	0.3678679817466609	23.94348343264806	64	2	0.0861672343953558	256	0.9392605129133	0.003085805295640056	0.0068086800716703165	0.00437985267768266	0.005086601632490543	4503.050706748955	0.005377105094860689	0.003085805295640056	0.0068086800716703165	0.00437985267768266	0.005086601632490543	4503.049721282102	0.005377105433696308		2377790075.0	150.0	0.003085805295640056	0.0068086800716703165	0.00437985267768266	0.005086601632490543	4503.051692215808	0.005377104757352847	73		COMPLETE
74		2020-07-25 00:49:02.368868	2020-07-25 00:49:09.844616	0.7296500477763478	16.93220952564976	128	9	0.04986321529643528	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									74	Setting status of trial#74 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
75		2020-07-25 00:49:09.844634	2020-07-25 00:49:21.175121	0.43672924954515524	11.802309041168431	128	5	0.07415620506058469	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									75	Setting status of trial#75 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
76		2020-07-25 00:49:21.175141	2020-07-25 00:49:28.576387	0.9344404465840084	13.53600986784297	128	8	0.010255117699153063	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									76	Setting status of trial#76 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
77	0.004091180569380848	2020-07-25 00:49:28.576407	2020-07-25 01:01:35.552403	0.2596347472008921	5.68434787117513	64	10	0.04165995226041884	256	0.9789843525469875	0.0006669321122834959	0.004091180569380848	0.0015528568584511249	0.0022297431813657178	4694.417972327295	0.0028909536544486115	0.0006669321122834959	0.004091180569380848	0.0015528568584511249	0.0022297431813657178	4694.417240692813	0.002890954179681901		470886031.0	150.0	0.0006669321122834959	0.004091180569380848	0.0015528568584511249	0.0022297431813657178	4694.4187039617755	0.0028909531311386016	77		COMPLETE
78	0.009466454310173204	2020-07-25 01:01:35.554395	2020-07-25 01:12:36.860111	0.4016659164911405	13.113771648976774	64	8	0.005779027963572087	512	0.8190785093649725	0.0037029663547680667	0.009466454310173204	0.005584312164045391	0.006957993231136771	3924.7887268564605	0.006760552013120666	0.0037029663547680667	0.009466454310173204	0.005584312164045391	0.006957993231136771	3924.7868803503884	0.006760552974885311		551298602.0	200.0	0.0037029663547680667	0.009466454310173204	0.005584312164045391	0.006957993231136771	3924.7905733625325	0.006760551057718895	78		COMPLETE
79	0.008938881146725065	2020-07-25 01:12:36.861797	2020-07-25 01:23:40.291404	0.6343440940546817	14.147102645190968	64	5	0.029503374914154893	512	0.8862649061486263	0.0037029663547680667	0.008938881146725065	0.005415090583316743	0.006400557435795341	4248.167803105714	0.006492973205287	0.0037029663547680667	0.008938881146725065	0.005415090583316743	0.006400557435795341	4248.1662253633285	0.006492973991303929		3246225317.0	200.0	0.0037029663547680667	0.008938881146725065	0.005415090583316743	0.006400557435795341	4248.169380848099	0.006492972423664147	79		COMPLETE
80	0.006330877961377663	2020-07-25 01:23:40.293539	2020-07-25 01:44:34.013770	0.8626016433173468	25.087804835205418	64	7	0.09629662023882314	128	0.9759475900072233	0.0025283695002986262	0.006330877961377663	0.003673103722874776	0.004439577941469241	4679.626876368704	0.004814041755968603	0.0025283695002986262	0.006330877961377663	0.003673103722874776	0.004439577941469241	4679.62587099343	0.004814042856340039		2171111946.0	150.0	0.0025283695002986262	0.006330877961377663	0.003673103722874776	0.004439577941469241	4679.627881743978	0.004814040662086308	80		COMPLETE
81	0.008680071670316545	2020-07-25 01:44:34.015702	2020-07-25 01:56:31.594163	0.5696233350702724	25.044625365644734	64	5	0.05297221343705327	256	0.7583011638067965	0.0039617758311765875	0.008680071670316545	0.005375273740792355	0.006480191120844117	3631.8968544694408	0.006791966104560142	0.0039617758311765875	0.008680071670316545	0.005375273740792355	0.006480191120844117	3631.8957196894285	0.006791966823494992		4047335269.0	150.0	0.0039617758311765875	0.008680071670316545	0.005375273740792355	0.006480191120844117	3631.8979892494526	0.006791965387593049	81		COMPLETE
82	0.011118853274935298	2020-07-25 01:56:31.595887	2020-07-25 02:23:54.273230	0.9994212841457657	26.13421014165014	64	3	0.004404803387343523	128	0.736461480181053	0.00450925741588692	0.011118853274935298	0.006579733227155086	0.008222177981286084	3526.957570177185	0.008113944845753625	0.00450925741588692	0.011118853274935298	0.006579733227155086	0.008222177981286084	3526.956022297432	0.008113946337353914		1012564113.0	200.0	0.00450925741588692	0.011118853274935298	0.006579733227155086	0.008222177981286084	3526.959118056938	0.00811394336178484	82		COMPLETE
83	0.0065896874377861835	2020-07-25 02:23:54.275180	2020-07-25 02:42:21.898622	0.2708675022933138	27.74239296536422	64	6	0.09812688351303461	128	0.8539904875366785	0.0025184152896675295	0.0065896874377861835	0.0036531953016125823	0.004638662154091181	4092.452543300816	0.004879041753766927	0.0025184152896675295	0.0065896874377861835	0.0036531953016125823	0.004638662154091181	4092.4512840931716	0.0048790421993006455		4290649374.0	150.0	0.0025184152896675295	0.0065896874377861835	0.0036531953016125823	0.004638662154091181	4092.453802508461	0.004879041309153673	83		COMPLETE
84		2020-07-25 02:42:21.900290	2020-07-25 02:42:28.586063	0.23630588161082133	23.639300195355403	128	3	0.08966864605315183	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									84	Setting status of trial#84 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
85		2020-07-25 02:42:28.586080	2020-07-25 02:42:33.305956	0.7190218974967703	3.7308278739929976	128	4	0.039307054136423394	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									85	Setting status of trial#85 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
86		2020-07-25 02:42:33.305975	2020-07-25 02:42:38.020198	0.7146408760447444	13.513675654808887	128	4	0.07807819282612734	512														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									86	Setting status of trial#86 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
87	0.00656977901652399	2020-07-25 02:42:38.020215	2020-07-25 02:53:14.692113	0.13607591175447714	17.29111463498544	64	1	0.07407982076984851	256	0.7629309948355388	0.0022894684451522994	0.00656977901652399	0.003712920565399164	0.004598845311566793	3654.1659068285885	0.00506549636892711	0.0022894684451522994	0.00656977901652399	0.003712920565399164	0.004598845311566793	3654.164891499104	0.005065497069354815		684389542.0	150.0	0.0022894684451522994	0.00656977901652399	0.003712920565399164	0.004598845311566793	3654.166922158073	0.005065495671814516	87		COMPLETE
88	0.0040215010949631695	2020-07-25 02:53:14.694134	2020-07-25 03:00:45.911057	0.9305518302438697	1.8641676262168319	64	9	0.0814555030512923	512	0.9897355262771108	0.0004977105315548477	0.0040215010949631695	0.0012343221182560223	0.0020406131793748758	4745.836218395381	0.002715678597905646	0.0004977105315548477	0.004031455305594267	0.0012343221182560223	0.0020406131793748758	4745.83485964563	0.0027157299073302566		799544203.0	150.0	0.0004977105315548477	0.0040215010949631695	0.0012343221182560223	0.0020406131793748758	4745.837577145132	0.0027156316563198926	88		COMPLETE
89		2020-07-25 03:00:45.912728	2020-07-25 03:00:53.369868	0.8540463024816093	4.403013081110672	128	7	0.07785595965826594	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									89	Setting status of trial#89 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
90	0.011059128011148715	2020-07-25 03:00:53.369886	2020-07-25 03:18:37.488853	0.3162545933126229	19.244556786775203	64	7	0.03400654016554443	256	0.6618549252619776	0.004320127413896078	0.011059128011148715	0.006221381644435597	0.007784192713517818	3167.895963567589	0.008236386451462565	0.004320127413896078	0.011069082221779812	0.006221381644435597	0.007784192713517818	3167.894664543102	0.008236435973927203		3623030066.0	200.0	0.004320127413896078	0.011059128011148715	0.006221381644435597	0.007784192713517818	3167.8972625920765	0.008236341253601738	90		COMPLETE
91	0.009108102727453713	2020-07-25 03:18:37.490616	2020-07-25 03:34:15.315761	0.6990888448665457	24.628777328798634	64	1	0.057798898336926065	256	0.7310802548783734	0.0038124626717101332	0.009108102727453713	0.005235914791956998	0.006450328488950826	3500.754588891101	0.006909245635595122	0.0038124626717101332	0.009108102727453713	0.005235914791956998	0.006450328488950826	3500.7533943858252	0.006909246267590789		547957376.0	200.0	0.0038124626717101332	0.009108102727453713	0.005235914791956998	0.006450328488950826	3500.7557833963765	0.006909245005099862	91		COMPLETE
92		2020-07-25 03:34:15.317884	2020-07-25 03:34:21.994616	0.7391741884240652	3.9417592040583807	128	1	0.06901136344090283	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									92	Setting status of trial#92 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
93		2020-07-25 03:34:21.994637	2020-07-25 03:34:33.341229	0.8164022136329401	24.31364738593383	128	3	0.08411023996890447	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									93	Setting status of trial#93 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
94		2020-07-25 03:34:33.341247	2020-07-25 03:34:44.709470	0.4853788855359513	24.091754235460684	128	5	0.007642968682068741	128														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									94	Setting status of trial#94 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
95	0.012044594863627314	2020-07-25 03:34:44.709487	2020-07-25 03:50:29.232356	0.28610356573920287	19.955135998943565	64	2	0.020072174641617514	256	0.6508278792381818	0.004469440573362533	0.012044594863627314	0.006539916384630699	0.008331674298228151	3114.9336999800917	0.008753603046782394	0.004469440573362533	0.012044594863627314	0.006539916384630699	0.008331674298228151	3114.932321321919	0.008753604092945169		1465617689.0	200.0	0.004469440573362533	0.012044594863627314	0.006539916384630699	0.008331674298228151	3114.935078638264	0.008753602003790682	95		COMPLETE
96	0.007993231136770853	2020-07-25 03:50:29.234571	2020-07-25 04:11:29.177553	0.8703443942815207	25.07024853019233	64	9	0.07031893404122692	128	0.7500112929189611	0.0027174995022894687	0.007993231136770853	0.004200676886322915	0.005345411108899065	3591.9306042205853	0.005803081276813924	0.0027174995022894687	0.007993231136770853	0.004200676886322915	0.005345411108899065	3591.9294943260998	0.0058030823049362535		909164059.0	150.0	0.0027174995022894687	0.007993231136770853	0.004200676886322915	0.005345411108899065	3591.9317141150705	0.005803080254753115	96		COMPLETE
97	0.00437985267768266	2020-07-25 04:11:29.179661	2020-07-25 04:23:25.310953	0.18758113799447487	11.066166260044994	64	5	0.08288031957249185	256	0.9491625269929574	0.0008261994823810472	0.00437985267768266	0.0018017121242285487	0.0024985068684053357	4550.6892245669915	0.003017545972437289	0.0008261994823810472	0.00437985267768266	0.0018017121242285487	0.0024985068684053357	4550.688383436193	0.0030175464794183113		1613306113.0	150.0	0.0008261994823810472	0.00437985267768266	0.0018017121242285487	0.0024985068684053357	4550.6900656977905	0.0030175454672575703	97		COMPLETE
98	0.008909018514831774	2020-07-25 04:23:25.312616	2020-07-25 04:34:21.549301	0.8529795018273748	28.072588186543758	64	4	0.038359377018696746	512	0.9496325906881613	0.003902050567390006	0.008909018514831774	0.005624129006569779	0.006768863229145929	4553.289687437787	0.006618564776914646	0.003902050567390006	0.008909018514831774	0.005624129006569779	0.006768863229145929	4553.2880151304	0.006618566958476315		2081131051.0	200.0	0.003902050567390006	0.008909018514831774	0.005624129006569779	0.006768863229145929	4553.2913597451725	0.006618562626054593	98		COMPLETE
99		2020-07-25 04:34:21.551206	2020-07-25 04:34:29.009654	0.47667926610837075	14.60304431780235	128	5	0.03350165541562711	256														CUDA out of memory. Tried to allocate 9.41 GiB (GPU 0; 31.72 GiB total capacity; 14.78 GiB already allocated; 2.52 GiB free; 28.28 GiB reserved in total by PyTorch)									99	Setting status of trial#99 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
